date,min,max,pm25,q1,q3,stdev,count
2021-02-22T00:00:00.000Z,3.9,33.53,19.97,6.45,27.44,9.86,216
2021-02-23T00:00:00.000Z,3,59.7,16.39,10.32,27.58,12.734,230
2021-02-24T00:00:00.000Z,12.32,54.13,23.8,19.48,27.45,8.636,237
2021-02-25T00:00:00.000Z,11.3,58.3,27,18.61,38.4,12.333,237
2021-02-26T00:00:00.000Z,11.6,37.53,26.73,18.77,30.5,6.498,223
2021-02-27T00:00:00.000Z,9.35,38.83,23.73,18.5,27.53,6.941,265
2021-02-28T00:00:00.000Z,6.5,56.3,15.55,8.84,32.84,15.656,261
2021-03-01T00:00:00.000Z,4.22,22.17,7.2,5.96,11.95,5.248,237
2021-03-02T00:00:00.000Z,4.3,30.8,13.43,8.23,20.88,7.411,254
2021-03-03T00:00:00.000Z,6.95,32.25,15.49,10.67,23.79,7.343,224
2021-03-04T00:00:00.000Z,3.97,32.35,22.35,7.63,28,10.18,232
2021-03-05T00:00:00.000Z,5.45,30.42,13.68,8.32,18.92,5.673,255
2021-03-06T00:00:00.000Z,2.25,36.5,15.48,7.7,20.75,8.894,247
2021-03-07T00:00:00.000Z,4.95,33.1,8.1,6.55,13.52,6.117,271
2021-03-08T00:00:00.000Z,1,18.98,5.2,3.7,7.68,4.096,249
2021-03-09T00:00:00.000Z,1.1,6.5,2.67,2.21,3.44,1.081,253
2021-03-10T00:00:00.000Z,1.2,8.4,3.87,2.9,5.04,1.708,236
2021-03-11T00:00:00.000Z,1.55,14.3,5.9,3.85,7.1,2.453,247
2021-03-12T00:00:00.000Z,2.35,8.73,4.62,3.47,5.72,1.55,246
2021-03-13T00:00:00.000Z,1.83,11.85,4.69,3.33,5.72,1.559,254
2021-03-14T00:00:00.000Z,0.5,6.53,3.51,1.76,4.29,1.547,244
2021-03-15T00:00:00.000Z,0.28,12.95,0.8,0.52,2.59,2.913,221
2021-03-16T00:00:00.000Z,0.4,15.93,4.55,2.2,8.75,4.117,221
2021-03-17T00:00:00.000Z,0.7,12.3,5.94,2.49,8.57,3.192,256
2021-03-18T00:00:00.000Z,0.7,9.93,3.4,1.45,5.09,2.315,241
2021-03-19T00:00:00.000Z,2,41.9,4.05,3.1,5.98,3.855,236
2021-03-20T00:00:00.000Z,1.55,9.44,3.2,2.63,4.09,1.313,249
2021-03-21T00:00:00.000Z,1.17,5.15,2.29,1.95,3.7,1.049,238
2021-03-22T00:00:00.000Z,0.6,3.85,2.13,1.5,2.84,0.812,241
2021-03-23T00:00:00.000Z,0.52,5.45,1.6,1.33,1.98,0.79,319
2021-03-24T00:00:00.000Z,1.08,10.4,2.85,2.2,3.49,1.67,225
2021-03-25T00:00:00.000Z,1.98,26.85,7.6,4.4,13,5.181,230
2021-03-26T00:00:00.000Z,1.25,22.58,12.65,2.21,15.32,6.837,249
2021-03-27T00:00:00.000Z,1.4,33.28,8.15,2.72,11.18,8.258,255
2021-03-28T00:00:00.000Z,2.2,27.88,6.95,3.67,17.52,7.952,173
2021-03-29T00:00:00.000Z,2.45,21.63,9.35,5.07,11.1,3.976,195
2021-03-30T00:00:00.000Z,3.1,36.7,11.81,6.35,16.52,8.588,218
2021-03-31T00:00:00.000Z,1.98,28.45,12.75,5.57,15.5,6.736,195
2021-04-01T00:00:00.000Z,2.8,27.8,10.28,4.65,13,6.064,172
2021-04-02T00:00:00.000Z,2.15,30.83,14.72,3.69,17.89,7.332,200
2021-04-03T00:00:00.000Z,2.29,20.92,5.29,4.15,10,3.918,210
2021-04-04T00:00:00.000Z,0.8,5.53,1.76,1.37,2.29,0.728,208
2021-04-05T00:00:00.000Z,0.9,10.43,1.88,1.5,2.64,1.739,173
2021-04-06T00:00:00.000Z,0.3,11.2,4.25,1.97,6.21,2.527,241
2021-04-07T00:00:00.000Z,0.32,2.45,0.8,0.68,1,0.337,167
2021-04-08T00:00:00.000Z,0.7,11.2,1.73,1.12,3.39,2.518,192
2021-04-09T00:00:00.000Z,0.47,9.15,4.3,1.1,5.69,2.472,188
2021-04-10T00:00:00.000Z,0.95,24.23,2.4,1.73,5.19,2.6,169
2021-04-11T00:00:00.000Z,1.5,16.95,3.22,2.52,5.32,2.968,141
2021-04-12T00:00:00.000Z,1,13.1,4.68,3.55,9.32,3.023,131
2021-04-13T00:00:00.000Z,0.45,7.75,1.95,1.38,3.58,1.493,135
2021-04-14T00:00:00.000Z,0.5,82.88,1.49,0.82,6.79,9.899,132
2021-04-15T00:00:00.000Z,0.9,10.57,3.99,1.7,4.95,2.268,122
2021-04-16T00:00:00.000Z,1.73,8.75,3.85,2.54,5.56,1.645,132
2021-04-17T00:00:00.000Z,0.75,13.38,2.02,1.5,3.58,2.035,150
2021-04-18T00:00:00.000Z,1,10.5,3.26,2.22,4.57,1.897,130
2021-04-19T00:00:00.000Z,1.3,16.52,5.48,3.2,8.94,4.222,130
2021-04-20T00:00:00.000Z,1.5,17.64,7.78,3.65,11,4.235,130
2021-04-21T00:00:00.000Z,2.1,14.38,6.32,3.82,12.01,4.156,109
2021-04-22T00:00:00.000Z,0.6,10.7,3.97,1.3,6.03,2.668,103
2021-04-23T00:00:00.000Z,0.8,20.42,3.7,2.72,12.35,6.107,107
2021-04-24T00:00:00.000Z,1.5,13.32,3.6,2.39,4.47,2.067,112
2021-04-25T00:00:00.000Z,1.2,16.13,6.59,2.85,8.1,3.409,154
2021-04-26T00:00:00.000Z,1.7,16.05,5.09,3.09,6.65,2.706,132
2021-04-27T00:00:00.000Z,3.13,15.63,5.09,4.18,7.22,2.333,127
2021-04-28T00:00:00.000Z,2.65,18.17,6.56,4.26,7.99,2.38,128
2021-04-29T00:00:00.000Z,3.25,17.07,5.95,4.9,9.3,3.633,118
2021-04-30T00:00:00.000Z,1.92,56.33,4.29,2.95,5.9,7.169,106
2021-05-01T00:00:00.000Z,3.75,13.6,8.07,7.03,9.13,1.826,138
2021-05-02T00:00:00.000Z,1.8,7.93,3.23,2.8,3.97,1,134
2021-05-03T00:00:00.000Z,1.05,5.43,2.67,1.65,3.24,1.067,125
2021-05-04T00:00:00.000Z,0.8,11.07,3.82,1.9,4.93,2.514,124
2021-05-05T00:00:00.000Z,0.7,27.88,3.74,1.39,8.97,5.378,120
2021-05-06T00:00:00.000Z,1.05,3.6,2.47,1.92,2.78,0.556,115
2021-05-07T00:00:00.000Z,1.1,20.7,2.09,1.51,2.79,1.993,120
2021-05-08T00:00:00.000Z,1.3,5.18,2.35,1.8,3.08,0.809,126
2021-05-09T00:00:00.000Z,1.1,11.4,3.3,1.9,4.45,2.011,143
2021-05-10T00:00:00.000Z,1,9.23,3.17,1.99,6.28,2.293,137
2021-05-11T00:00:00.000Z,1.5,10.23,3.85,2.65,4.93,1.874,122
2021-05-12T00:00:00.000Z,1.1,6.93,3.12,2.7,3.58,1.059,114
2021-05-13T00:00:00.000Z,1,6.2,3.1,2.44,3.69,1.024,144
2021-05-14T00:00:00.000Z,1.3,5.53,2.65,2.16,3.29,0.819,133
2021-05-15T00:00:00.000Z,0.3,5.2,1.67,0.95,2.44,0.909,145
2021-05-16T00:00:00.000Z,1.14,5,2.2,1.8,2.65,0.692,150
2021-05-17T00:00:00.000Z,1.38,6.85,2.67,2,3.35,1.238,134
2021-05-18T00:00:00.000Z,1.4,6.95,3.15,2.22,3.67,1.004,115
2021-05-19T00:00:00.000Z,0.6,5.22,3.35,2.52,3.9,1.034,147
2021-05-20T00:00:00.000Z,0.2,10.02,0.88,0.7,1.17,0.935,148
2021-05-21T00:00:00.000Z,0.5,23.58,1.9,1.1,2.63,2.017,145
2021-05-22T00:00:00.000Z,0.38,4.8,1.57,1.1,2.13,0.802,122
2021-05-23T00:00:00.000Z,1.27,8.05,3.75,2.48,4.88,1.483,161
2021-05-24T00:00:00.000Z,1.23,10.77,5.23,2.27,6.75,2.608,146
2021-05-25T00:00:00.000Z,1.1,10.05,4.65,2.73,6.55,2.184,164
2021-05-26T00:00:00.000Z,0.88,127.95,3.6,1.7,4.67,11.296,157
2021-05-27T00:00:00.000Z,1,43.22,2.63,1.57,3.5,8.529,152
2021-05-28T00:00:00.000Z,1.55,10.7,3.58,2.25,4.72,1.927,159
2021-05-29T00:00:00.000Z,0.9,5.45,2.2,1.5,4.26,1.373,137
2021-05-30T00:00:00.000Z,1.88,23.08,3.6,2.69,4.62,1.944,169
2021-05-31T00:00:00.000Z,0.95,7.35,1.6,1.4,2.87,1.108,133
2021-06-01T00:00:00.000Z,1.2,6.78,2.2,1.9,3.09,1.035,168
2021-06-02T00:00:00.000Z,1.4,7.93,2.99,1.98,4.07,1.721,150
2021-06-03T00:00:00.000Z,0.93,5.97,2.74,1.52,3.45,1.173,146
2021-06-04T00:00:00.000Z,1.12,28.33,2.66,1.85,3.53,3.283,158
2021-06-05T00:00:00.000Z,1.38,9.65,2.71,2.21,4.46,1.509,156
2021-06-06T00:00:00.000Z,1.5,10.77,3.4,2.39,4.5,1.784,197
2021-06-07T00:00:00.000Z,1.6,10.13,5.05,3.62,6.53,1.774,324
2021-06-08T00:00:00.000Z,1.14,12.45,3.23,2.29,7.45,3.016,240
2021-06-09T00:00:00.000Z,1.1,6.18,3.96,3.03,4.69,1.181,184
2021-06-10T00:00:00.000Z,2.65,9.77,4.09,3.13,5.78,1.784,63
2021-06-11T00:00:00.000Z,2,11.15,5.09,3.85,7.57,2.073,176
2021-06-12T00:00:00.000Z,1.67,33.72,3.12,2.65,4.59,3.309,160
2021-06-13T00:00:00.000Z,1.67,8.5,3.99,2.74,6.35,1.962,160
2021-06-14T00:00:00.000Z,2.7,24.13,5.93,4.03,8.34,4.113,197
2021-06-15T00:00:00.000Z,1.48,18.25,3.03,2.1,11.5,5.254,199
2021-06-16T00:00:00.000Z,1.3,7.15,3.35,2.17,4.43,1.333,170
2021-06-17T00:00:00.000Z,1.7,13.88,3.35,2.46,4.05,2.368,236
2021-06-18T00:00:00.000Z,1.63,8.15,4.32,2.42,5.18,1.541,242
2021-06-19T00:00:00.000Z,1.6,19.8,4.22,2.85,5.72,1.964,274
2021-06-20T00:00:00.000Z,1.25,11.45,3.7,2.97,5.74,1.696,301
2021-06-21T00:00:00.000Z,1.83,6.6,4.03,3,4.57,0.987,271
2021-06-22T00:00:00.000Z,3.83,9.43,5.87,5.3,6.25,0.782,226
2021-06-23T00:00:00.000Z,3.85,10.68,7.15,6.1,7.89,1.323,285
2021-06-24T00:00:00.000Z,3.8,10.25,6.57,5.63,7.35,1.208,255
2021-06-25T00:00:00.000Z,0.68,10.75,2.7,1.95,6.65,2.679,294
2021-06-26T00:00:00.000Z,0.5,8.19,2.08,1.4,3.13,1.564,309
2021-06-27T00:00:00.000Z,0.8,7.45,2.54,1.44,4.3,1.546,304
2021-06-28T00:00:00.000Z,1.88,7.9,4.53,3.22,5.7,1.414,263
2021-06-29T00:00:00.000Z,4,14.52,8.05,7.1,9.27,1.558,293
2021-06-30T00:00:00.000Z,1.55,10.5,4.17,2.52,5.22,1.642,274
2021-07-01T00:00:00.000Z,1.65,7.93,3.71,2.68,4.68,1.186,244
2021-07-02T00:00:00.000Z,1.2,7.15,2.97,2.2,3.85,1.047,251
2021-07-03T00:00:00.000Z,1.12,4.9,2.52,2.13,2.88,0.634,327
2021-07-04T00:00:00.000Z,1.55,4.65,2.65,2.24,3.2,0.668,317
2021-07-05T00:00:00.000Z,1.12,6.6,3.15,2,3.75,1.162,260
2021-07-06T00:00:00.000Z,1.75,11.75,4.07,2.8,5.09,1.356,299
2021-07-07T00:00:00.000Z,0.8,13.95,2.58,1.45,6.13,2.67,271
2021-07-08T00:00:00.000Z,1.1,4.82,2.71,2.2,3.08,0.711,282
2021-07-09T00:00:00.000Z,1.23,6.43,3.08,2.25,4.34,1.179,323
2021-07-10T00:00:00.000Z,1.25,18.05,2.92,2.47,3.33,1.277,327
2021-07-11T00:00:00.000Z,1,19.17,3.2,2.36,3.87,1.574,357
2021-07-12T00:00:00.000Z,1.27,7.43,2.63,1.98,4.7,1.574,263
2021-07-13T00:00:00.000Z,1.77,38.08,3.41,2.54,4.4,2.717,234
2021-07-14T00:00:00.000Z,2.08,21.55,3.35,2.87,4.09,1.856,256
2021-07-15T00:00:00.000Z,1.77,10.48,3.62,2.68,4.46,1.671,304
2021-07-16T00:00:00.000Z,1.73,8.69,3.35,2.78,4.25,1.077,272
2021-07-17T00:00:00.000Z,1.2,4.47,2.35,1.97,2.78,0.616,321
2021-07-18T00:00:00.000Z,2.08,7.82,3.82,3.25,4.68,0.988,274
2021-07-19T00:00:00.000Z,3.45,10.07,5.32,4.47,6.43,1.442,247
2021-07-20T00:00:00.000Z,2.67,11.85,4.93,4.09,7.68,2.482,267
2021-07-21T00:00:00.000Z,2.4,12.48,5.2,3.7,7.25,2.11,286
2021-07-22T00:00:00.000Z,3.15,19.89,5.55,4.55,7.78,2.704,242
2021-07-23T00:00:00.000Z,2.97,11.75,6.55,4.57,8.6,2.32,290
2021-07-24T00:00:00.000Z,2.08,22.35,4.95,3.22,8.82,5.504,283
2021-07-25T00:00:00.000Z,2.22,6.63,4.38,3.33,5.07,1.047,318
2021-07-26T00:00:00.000Z,2.9,8.02,4.68,3.88,6.03,1.21,323
2021-07-27T00:00:00.000Z,2.75,7.78,5.95,5.18,6.38,0.986,339
2021-07-28T00:00:00.000Z,2.54,9.68,4.09,3.67,5.84,1.484,349
2021-07-29T00:00:00.000Z,4.34,10.4,6.44,5.56,7.79,1.429,300
2021-07-30T00:00:00.000Z,6.28,12.93,10.59,9.13,11.32,1.52,118
2021-07-31T00:00:00.000Z,4.59,15.23,7.2,5.8,10.65,2.524,135
2021-08-01T00:00:00.000Z,1.1,18.17,5.7,3.72,7.43,2.544,258
2021-08-02T00:00:00.000Z,1.53,5.85,2.94,2.4,3.95,0.974,246
2021-08-03T00:00:00.000Z,1.05,6.03,2.29,1.67,3.55,1.105,258
2021-08-04T00:00:00.000Z,2.13,11.73,3.28,2.8,4.72,2.459,219
2021-08-05T00:00:00.000Z,2.2,6.3,3.72,3.05,4.59,0.973,260
2021-08-06T00:00:00.000Z,1.98,8.35,3.9,3.17,4.82,1.139,315
2021-08-07T00:00:00.000Z,1.55,6.07,2.95,2.15,3.53,0.852,323
2021-08-08T00:00:00.000Z,1.58,16.35,5.12,3.17,7.2,2.646,288
2021-08-09T00:00:00.000Z,2.95,8.69,5.05,3.8,6.18,1.335,227
2021-08-10T00:00:00.000Z,1.5,9.52,3.28,2.85,4.09,1.735,301
2021-08-11T00:00:00.000Z,2.7,6.72,3.97,3.67,4.38,0.677,238
2021-08-12T00:00:00.000Z,3.47,15.15,6.4,5.57,8.18,2.096,294
2021-08-13T00:00:00.000Z,2.47,14.93,6.7,4.72,9.43,2.739,525
2021-08-14T00:00:00.000Z,3.9,9.32,5.7,4.78,6.47,0.974,442
2021-08-15T00:00:00.000Z,1.67,12.73,6.69,4.88,7.83,2.284,462
2021-08-16T00:00:00.000Z,2.22,7.95,4.15,3.6,5.15,1.027,498
2021-08-17T00:00:00.000Z,3.15,35.95,6.62,6,8.07,2.431,548
2021-08-18T00:00:00.000Z,6.7,16.35,9.6,8.52,11.29,1.841,456
2021-08-19T00:00:00.000Z,5.82,14.85,9,7.97,10.7,1.984,542
2021-08-20T00:00:00.000Z,4.53,11.27,7.93,6.47,9.44,1.708,499
2021-08-21T00:00:00.000Z,3.6,9.73,4.95,4.46,6.09,1.234,545
2021-08-22T00:00:00.000Z,2.63,10.32,5.78,4.45,7.1,1.739,514
2021-08-23T00:00:00.000Z,3.5,10.1,5.03,4.55,5.65,0.861,551
2021-08-24T00:00:00.000Z,1.88,8.32,4.59,3.85,5.22,1.078,527
2021-08-25T00:00:00.000Z,2.15,6,3.9,3.45,4.3,0.641,520
2021-08-26T00:00:00.000Z,0.88,9.55,2.15,1.6,3.53,1.458,383
2021-08-27T00:00:00.000Z,2.54,7.75,4.15,3.5,5.68,1.244,419
2021-08-28T00:00:00.000Z,1.12,7.6,4.7,2,5.35,1.749,367
2021-08-29T00:00:00.000Z,0.5,46.1,1.5,1.3,1.98,6.51,394
2021-08-30T00:00:00.000Z,0.6,10.32,1.33,1.02,2.1,0.907,528
2021-08-31T00:00:00.000Z,0.9,16.48,2.08,1.67,3.22,1.086,535
2021-09-01T00:00:00.000Z,1.12,5.28,2.4,1.79,3.1,0.822,524
2021-09-02T00:00:00.000Z,1.23,5.18,2.65,2.13,3.4,0.819,517
2021-09-03T00:00:00.000Z,1.88,9.57,3.88,3.3,4.78,1.364,551
2021-09-04T00:00:00.000Z,2.72,32.1,5.3,4.63,7.9,2.866,542
2021-09-05T00:00:00.000Z,2.2,7.65,4.15,3.53,4.65,1.067,462
2021-09-06T00:00:00.000Z,2,73.88,3.67,3.15,5.4,4.403,470
2021-09-07T00:00:00.000Z,4.38,13.18,6.4,5.47,7.42,1.827,452
2021-09-08T00:00:00.000Z,4.68,11.45,8.1,7.32,8.75,1.343,576
2021-09-09T00:00:00.000Z,4.09,17.77,6.72,5.6,8.6,2.949,503
2021-09-10T00:00:00.000Z,4.72,14.43,8.8,6.85,9.94,1.954,567
2021-09-11T00:00:00.000Z,5.07,24.13,9.13,6.71,11.85,2.768,577
2021-09-12T00:00:00.000Z,4.45,17.5,6.43,5.85,9.09,2.886,573
2021-09-13T00:00:00.000Z,3.7,21.42,8.14,6.28,10.05,3.81,568
2021-09-14T00:00:00.000Z,2.83,15.7,7.4,4.8,10.6,3.268,575
2021-09-15T00:00:00.000Z,2.83,14.07,6.88,4.21,9.19,2.892,564
2021-09-16T00:00:00.000Z,2.47,10.1,5.85,3.72,7.15,1.886,559
2021-09-17T00:00:00.000Z,4.7,20.42,7.95,6.64,9.86,2.931,564
2021-09-18T00:00:00.000Z,1.14,13.15,4.95,2.5,8.82,3.357,559
2021-09-19T00:00:00.000Z,0.9,9.35,2.7,1.83,5.28,1.959,568
2021-09-20T00:00:00.000Z,1.4,5.25,2.8,2.17,3.33,0.781,575
2021-09-21T00:00:00.000Z,1.33,5.53,2.65,2.1,3.1,0.716,566
2021-09-22T00:00:00.000Z,1.05,4,1.9,1.6,2.29,0.477,552
2021-09-23T00:00:00.000Z,1.52,42.92,2.27,1.98,3.75,5.988,578
2021-09-24T00:00:00.000Z,1.3,15.45,3.97,2.1,5.75,2.657,571
2021-09-25T00:00:00.000Z,1.42,10.4,5.01,2.79,6.55,2.279,568
2021-09-26T00:00:00.000Z,2.08,14.13,4.95,3.9,6.5,2.267,566
2021-09-27T00:00:00.000Z,3.38,14.65,5.82,4.82,7.57,2.393,544
2021-09-28T00:00:00.000Z,9.73,29.52,20.49,17.39,23.02,3.86,564
2021-09-29T00:00:00.000Z,6.75,33.58,14.9,11.29,26.33,7.353,557
2021-09-30T00:00:00.000Z,1.55,22.75,11.02,3.78,14.57,5.73,546
2021-10-01T00:00:00.000Z,6,18.3,8.77,8.03,11.19,2.155,553
2021-10-02T00:00:00.000Z,1.27,51.85,10.6,5.99,13.63,5.61,561
2021-10-03T00:00:00.000Z,2.08,10.82,5.5,4.2,7.2,1.792,567
2021-10-04T00:00:00.000Z,3.42,9.55,6,5.24,6.57,0.916,565
2021-10-05T00:00:00.000Z,0.9,6.7,2.65,1.9,3.7,1.17,582
2021-10-06T00:00:00.000Z,0.98,6.43,2.17,1.58,3,0.909,575
2021-10-07T00:00:00.000Z,0.2,5.7,0.6,0.4,0.88,0.801,578
2021-10-08T00:00:00.000Z,0.3,3.97,0.9,0.7,1.5,0.707,565
2021-10-09T00:00:00.000Z,0.8,75.8,1.6,1.27,2.13,4.988,566
2021-10-10T00:00:00.000Z,0.47,2.72,1,0.8,1.25,0.327,576
2021-10-11T00:00:00.000Z,0.28,6.15,1.19,0.7,3.2,1.371,564
2021-10-12T00:00:00.000Z,0.7,9.35,3.58,2.4,4.25,1.605,572
2021-10-13T00:00:00.000Z,0.3,9.85,2.78,1.9,5.22,2.028,575
2021-10-14T00:00:00.000Z,0.3,3.4,0.9,0.7,1.17,0.379,569
2021-10-15T00:00:00.000Z,0.52,4.65,1.1,0.9,1.6,0.552,571
2021-10-16T00:00:00.000Z,1.14,18.64,2.42,2,4.68,4.443,567
2021-10-17T00:00:00.000Z,2.1,20.02,4.42,3.46,11.73,4.878,568
2021-10-18T00:00:00.000Z,1.42,24.85,6.47,3.13,8.3,3.415,551
2021-10-19T00:00:00.000Z,1.83,20.48,6.13,4.18,8.57,3.035,582
2021-10-20T00:00:00.000Z,1.5,37.17,8.69,3.7,10.82,4.613,546
2021-10-21T00:00:00.000Z,1.8,17.05,4.3,2.8,11.13,4.591,565
2021-10-22T00:00:00.000Z,3.83,18.17,8.38,5.97,11.72,3.311,573
2021-10-23T00:00:00.000Z,4.5,31.83,13.45,7.12,18.39,5.73,565
2021-10-24T00:00:00.000Z,1.1,8.1,2.75,1.8,4.45,1.739,568
2021-10-25T00:00:00.000Z,1.3,9.35,3.25,2.12,5.24,1.934,564
2021-10-26T00:00:00.000Z,4.15,16.63,6.84,5.35,10.19,3.209,556
2021-10-27T00:00:00.000Z,2.75,18.05,6.89,4.8,9.3,3.593,550
2021-10-28T00:00:00.000Z,4.18,21.9,5.9,5.18,14.52,5.769,551
2021-10-29T00:00:00.000Z,3.7,24.3,9.61,7.74,13.24,4.915,564
2021-10-30T00:00:00.000Z,4.63,32.28,9.14,7.6,20.23,7.936,574
2021-10-31T00:00:00.000Z,3.33,23.7,8.4,6,10.05,4.391,566
2021-11-01T00:00:00.000Z,1.33,7.15,3.72,2.92,4.63,1.108,539
2021-11-02T00:00:00.000Z,0.6,5.93,2.22,1.52,3,1.008,529
2021-11-03T00:00:00.000Z,0.6,7.72,2,1.4,2.95,1.276,556
2021-11-04T00:00:00.000Z,0.6,13.75,1.5,1.08,3.04,3.246,573
2021-11-05T00:00:00.000Z,1.2,9.23,3.04,2.33,4.9,1.635,572
2021-11-06T00:00:00.000Z,1.05,10,2.6,1.8,4.68,2.025,560
2021-11-07T00:00:00.000Z,1.6,22.8,3.33,2.46,5.29,2.579,549
2021-11-08T00:00:00.000Z,1.7,11.73,5.82,4.44,8.09,2.291,465
2021-11-09T00:00:00.000Z,0.8,8.98,3.15,2.4,3.85,1.273,541
2021-11-10T00:00:00.000Z,1.12,11.68,5.53,2.72,6.75,2.31,553
2021-11-11T00:00:00.000Z,7.05,20.17,11.95,9.9,14.3,3.003,535
2021-11-12T00:00:00.000Z,2.35,20.52,7.82,4.54,12.53,5.066,496
2021-11-13T00:00:00.000Z,1.7,28.17,11.75,5.81,16.44,6.79,556
2021-11-14T00:00:00.000Z,1.1,29.67,4.88,2.9,16,8.608,549
2021-11-15T00:00:00.000Z,1.27,17.88,3.26,2.22,7.68,3.908,544
2021-11-16T00:00:00.000Z,2.02,14.7,7.88,6.37,10.68,2.888,550
2021-11-17T00:00:00.000Z,2.92,15.3,7.05,4.79,9.02,2.731,416
2021-11-18T00:00:00.000Z,2.83,19.52,7.5,5.75,9.8,3.683,523
2021-11-19T00:00:00.000Z,3.92,41.2,14.5,9.57,16.23,6.502,507
2021-11-20T00:00:00.000Z,6.15,33.13,14.42,12.43,18.63,5.627,532
2021-11-21T00:00:00.000Z,3.13,33.38,16.46,9.19,20.98,7.882,566
2021-11-22T00:00:00.000Z,1.12,25.27,6.63,3.69,11.71,5.506,561
2021-11-23T00:00:00.000Z,0.75,15.88,2.69,2.08,8.25,4.113,550
2021-11-24T00:00:00.000Z,1.8,14.57,3,2.6,6.54,3.002,564
2021-11-25T00:00:00.000Z,0.98,13.35,3.5,2.17,4.48,2.227,564
2021-11-26T00:00:00.000Z,0.45,18.05,1.87,1.2,3.24,4.137,568
2021-11-27T00:00:00.000Z,0.68,7.85,2.22,1.5,3.5,1.481,558
2021-11-28T00:00:00.000Z,0.65,4.07,1.75,1.3,2.22,0.678,550
2021-11-29T00:00:00.000Z,0.43,4.72,1.35,1.05,1.98,0.848,558
2021-11-30T00:00:00.000Z,0.7,20.98,2.2,1.33,8.96,5.965,553
2021-12-01T00:00:00.000Z,0.85,16.13,2.22,1.65,3.33,3.334,538
2021-12-02T00:00:00.000Z,0.3,5.75,2.27,1.67,2.83,0.86,542
2021-12-03T00:00:00.000Z,1.85,7.75,2.97,2.54,3.58,1.145,242
2021-12-04T00:00:00.000Z,1.17,8.63,2.9,2.27,3.38,0.9,521
2021-12-05T00:00:00.000Z,1.08,8,3.5,2.67,4.82,1.515,536
2021-12-06T00:00:00.000Z,1.17,5.32,2.6,1.97,3.2,0.757,557
2021-12-07T00:00:00.000Z,0.6,17.63,1.98,1.52,5.32,3.97,550
2021-12-08T00:00:00.000Z,0.88,22.3,2.88,1.9,6.72,5.325,545
2021-12-09T00:00:00.000Z,0.4,11.82,2,1.38,3.33,1.609,554
2021-12-10T00:00:00.000Z,0.3,11.93,3.8,1.69,8.94,3.525,540
2021-12-11T00:00:00.000Z,0.1,6.4,1.1,0.65,1.84,1.106,552
2021-12-12T00:00:00.000Z,0.7,4.57,1.7,1.35,2.6,0.908,526
2021-12-13T00:00:00.000Z,2.7,15.07,4.48,3.97,6.03,2.43,530
2021-12-14T00:00:00.000Z,2,14.8,6.93,4.75,9.27,2.935,523
2021-12-15T00:00:00.000Z,2.9,20.88,5.13,4.3,8.8,3.012,544
2021-12-16T00:00:00.000Z,3.1,20.77,6.6,4.68,11.07,3.761,539
2021-12-17T00:00:00.000Z,3.17,24.7,7.88,4.94,13.2,5.114,545
2021-12-18T00:00:00.000Z,1.12,20.85,3.35,2.27,5.3,4.94,538
2021-12-19T00:00:00.000Z,1.45,27.88,3.5,3,9.9,7.346,538
2021-12-20T00:00:00.000Z,2.78,42.47,16.35,10.52,19.6,6.311,526
2021-12-21T00:00:00.000Z,5.78,31.52,14.95,11.2,17.89,4.985,550
2021-12-22T00:00:00.000Z,5.55,28.25,12.75,9.5,21.4,6.536,543
2021-12-23T00:00:00.000Z,6.15,25.75,10.63,8.75,13.8,4.093,523
2021-12-24T00:00:00.000Z,3.08,14.27,5.79,4.7,7.96,2.491,540
2021-12-25T00:00:00.000Z,3.9,33.38,11.77,7.25,15.27,4.477,524
2021-12-26T00:00:00.000Z,1.52,16.48,4.34,3.03,6.35,2.667,563
2021-12-27T00:00:00.000Z,2.4,16.57,9.57,6.64,11.54,3.424,564
2021-12-28T00:00:00.000Z,0.77,14.77,5.6,3.63,9.35,3.638,566
2021-12-29T00:00:00.000Z,1.48,23.75,5.6,4.07,8.22,3.071,565
2021-12-30T00:00:00.000Z,3.25,39.54,9.66,6.84,12.38,8.853,556
2021-12-31T00:00:00.000Z,3.35,999.9,17.39,8.5,27.5,56.43,569
2022-01-01T00:00:00.000Z,9.9,77.84,33.83,17.85,43.1,17.112,562
2022-01-02T00:00:00.000Z,4.72,27.13,17.39,11.7,19.77,5.471,539
2022-01-03T00:00:00.000Z,2.04,29.13,14.85,8.75,24.09,8.441,557
2022-01-04T00:00:00.000Z,1.83,14.85,5.6,3.9,7.32,2.532,561
2022-01-05T00:00:00.000Z,1.85,15.98,5.28,4.07,8.43,3.388,569
2022-01-06T00:00:00.000Z,1.6,10.43,4.38,3.53,5.13,1.247,573
2022-01-07T00:00:00.000Z,0.9,10.9,1.9,1.48,3.65,1.531,571
2022-01-08T00:00:00.000Z,0.8,17.07,3.55,2.8,4.72,2.211,530
2022-01-09T00:00:00.000Z,0.63,17.85,6.05,2.6,10.99,4.361,532
2022-01-10T00:00:00.000Z,0.4,3.95,1.17,0.8,1.62,0.549,545
2022-01-11T00:00:00.000Z,1.08,6.57,3.8,3.01,4.5,1.105,556
2022-01-12T00:00:00.000Z,0.85,5.55,2.67,2.04,3.45,0.913,567
2022-01-13T00:00:00.000Z,1,11.2,2.83,2.15,4.32,2.148,566
2022-01-14T00:00:00.000Z,1.88,31.15,6.15,4.09,13.18,7.423,552
