date,min,max,pm25,q1,q3,stdev,count
2021-01-26T00:00:00.000Z,1.85,35.53,4.25,2.72,5.85,5.484,247
2021-01-27T00:00:00.000Z,2.35,69.65,12.02,7.8,17.23,7.698,227
2021-01-28T00:00:00.000Z,2.67,99.18,10.45,7.3,14.37,9.43,277
2021-01-29T00:00:00.000Z,4.38,42.53,10.02,8.1,13.61,4.369,213
2021-01-30T00:00:00.000Z,2.7,182,7.46,5.38,11.23,14.66,250
2021-01-31T00:00:00.000Z,1.58,74.18,4.46,3.2,6.82,10.977,262
2021-02-01T00:00:00.000Z,2.4,53.95,7.62,3.7,10.62,5.661,216
2021-02-02T00:00:00.000Z,2.6,108.57,16.3,9.88,22.7,12.886,242
2021-02-03T00:00:00.000Z,2.85,36.97,7.6,5.69,13.79,7.758,141
2021-02-04T00:00:00.000Z,2.63,87.45,10,6.38,15.05,8.94,267
2021-02-05T00:00:00.000Z,3.78,112.1,14.96,10.85,20.38,11.161,238
2021-02-06T00:00:00.000Z,2.88,71.68,7.43,5.07,10.98,8.397,242
2021-02-07T00:00:00.000Z,2.04,52.85,4.55,3.65,7.8,4.388,239
2021-02-08T00:00:00.000Z,1.95,39.22,3.15,2.83,3.55,3.1,260
2021-02-09T00:00:00.000Z,1,41.2,3.39,2.47,4.43,3.869,236
2021-02-10T00:00:00.000Z,1.75,37.33,5.39,4.57,6.63,3.433,242
2021-02-11T00:00:00.000Z,2.85,134.44,12.99,7.23,16.48,10.26,220
2021-02-12T00:00:00.000Z,4.22,53.3,8.03,6.72,12.55,6.246,258
2021-02-13T00:00:00.000Z,1.1,11.77,2.19,1.5,3.95,1.831,250
2021-02-14T00:00:00.000Z,1.75,5.93,2.83,2.6,3.3,0.667,243
2021-02-15T00:00:00.000Z,1.55,16.55,2.72,2.17,7.05,3.869,245
2021-02-16T00:00:00.000Z,3.9,29.52,12.15,8.63,17,5.996,235
2021-02-17T00:00:00.000Z,1.6,156.65,15.02,5.14,21.47,15.169,232
2021-02-18T00:00:00.000Z,3.4,214.47,11.34,8.35,21.98,16.464,264
2021-02-19T00:00:00.000Z,3.4,115.45,19.67,7.09,24.23,12.897,233
2021-02-20T00:00:00.000Z,3.85,42.83,14.02,5.43,20.05,10.292,238
2021-02-21T00:00:00.000Z,8.8,75.63,21.6,14.57,23.7,8.498,205
2021-03-03T00:00:00.000Z,8.57,60.4,18.75,13.15,30.13,12.011,115
2021-03-04T00:00:00.000Z,5.85,79.68,27.97,11.93,37.9,15.867,230
2021-03-05T00:00:00.000Z,8.82,376.33,21.5,13.73,27.73,27.454,246
2021-03-06T00:00:00.000Z,7.25,62.97,22.65,13.58,31.69,9.998,237
2021-03-07T00:00:00.000Z,6.2,54.55,11.19,8.3,20.2,9.939,270
2021-03-08T00:00:00.000Z,3.5,243.57,7.72,5.5,9.88,16.009,241
2021-03-09T00:00:00.000Z,2.25,17.13,4.38,3.6,6.28,3.015,250
2021-03-10T00:00:00.000Z,2.42,39.22,6.5,5,8.57,3.962,231
2021-03-11T00:00:00.000Z,3.35,78.31,8.73,6.07,9.99,5.411,245
2021-03-12T00:00:00.000Z,3.67,53.35,5.68,5.09,6.57,3.925,246
2021-03-13T00:00:00.000Z,2.67,42.25,5.47,4.34,6.15,5.021,245
2021-03-14T00:00:00.000Z,1.23,28.55,3.63,2.65,4.2,2.073,239
2021-03-15T00:00:00.000Z,0.9,43.58,1.8,1.3,4.8,6.931,219
2021-03-16T00:00:00.000Z,1.7,34.13,7.4,4.75,9.61,4.965,228
2021-03-17T00:00:00.000Z,1.23,69.95,6.88,3.8,10.45,7.538,254
2021-03-18T00:00:00.000Z,1.6,144.15,6.32,2.88,9.27,10.866,236
2021-03-19T00:00:00.000Z,3.25,190.52,6.3,4.96,10.56,15.017,224
2021-03-20T00:00:00.000Z,2.33,9.9,4.68,3.78,5.55,1.306,225
2021-03-21T00:00:00.000Z,2.29,14.55,4.13,3.53,6.02,1.625,209
2021-03-22T00:00:00.000Z,1.6,12.15,3.13,2.4,4.65,1.46,224
2021-03-23T00:00:00.000Z,1.4,11.3,2.67,2.1,3.72,1.411,290
2021-03-24T00:00:00.000Z,1.98,35.92,3.9,3.42,5.07,4.199,175
2021-03-25T00:00:00.000Z,3.95,232.9,10.61,7.18,16.12,26.832,204
2021-03-26T00:00:00.000Z,2.63,39.4,15.2,5.15,24,9.9,167
2021-03-27T00:00:00.000Z,3.25,71.68,17.64,5.93,22.5,10.061,157
2021-03-28T00:00:00.000Z,4.09,92.7,11.6,8,24.75,16.258,106
2021-03-29T00:00:00.000Z,4.2,97.8,17.07,6.97,21.83,12.598,188
2021-03-30T00:00:00.000Z,3.38,92.82,11.5,7.89,16.8,8.15,209
2021-03-31T00:00:00.000Z,2.35,111.57,14.73,7.57,20.04,12.925,192
2021-04-01T00:00:00.000Z,4.55,121.38,14.45,7.62,35.09,15.332,173
2021-04-02T00:00:00.000Z,4.3,40.5,19.95,9.3,26.85,10.319,201
2021-04-03T00:00:00.000Z,2.29,30.13,8.03,5.8,17.17,6.358,210
2021-04-04T00:00:00.000Z,1.42,60.72,2.83,2.29,3.72,8.983,198
2021-04-05T00:00:00.000Z,1.9,10.93,2.9,2.5,3.25,1.854,142
2021-04-06T00:00:00.000Z,0.8,48.58,5.73,3.67,7.32,4.52,244
2021-04-07T00:00:00.000Z,0.9,6.68,1.7,1.33,2.27,0.893,163
2021-04-08T00:00:00.000Z,1.6,40.03,3.33,2.35,5.9,5.801,186
2021-04-09T00:00:00.000Z,1.12,112.25,5.79,3.04,7.67,12.916,184
2021-04-10T00:00:00.000Z,1.9,96.57,4.57,3.29,5.66,9.315,165
2021-04-11T00:00:00.000Z,1.9,28.77,4.53,3.17,7.38,5.407,99
2021-04-12T00:00:00.000Z,2.72,23.77,6.82,5,12.63,5.485,79
2021-04-13T00:00:00.000Z,1.7,44.22,3.88,2.8,4.82,4.654,115
2021-04-14T00:00:00.000Z,1.4,178.63,3.4,2.1,5.18,19.148,129
2021-04-15T00:00:00.000Z,2.4,44.45,5.3,4.45,7.97,4.673,95
2021-04-16T00:00:00.000Z,3,51.97,7.1,4.97,10.89,5.895,124
2021-04-17T00:00:00.000Z,1.52,118.72,3.67,2.78,5.25,15.195,148
2021-04-18T00:00:00.000Z,2.25,37.04,5.63,4.4,6.52,3.084,133
2021-04-19T00:00:00.000Z,2.35,27.25,8.84,5.8,14.4,6.675,130
2021-04-20T00:00:00.000Z,2.92,51.75,10.23,5.72,20.02,8.274,115
2021-04-21T00:00:00.000Z,4.38,88.55,11.2,6.49,14.64,8.577,109
2021-04-22T00:00:00.000Z,1.6,126.68,5.09,3.85,12.13,13.461,119
2021-04-23T00:00:00.000Z,1.9,29.67,8.94,4.57,17.14,7.188,106
2021-04-24T00:00:00.000Z,2.29,28.5,5.59,3.45,7.25,2.988,126
2021-04-25T00:00:00.000Z,2.63,86.83,9.4,5.98,11.92,12.85,161
2021-04-26T00:00:00.000Z,3.2,51.5,7.85,4.25,10.07,5.222,135
2021-04-27T00:00:00.000Z,4.95,45.55,7.95,6.9,9.27,4.959,126
2021-04-28T00:00:00.000Z,4.3,18.23,8.84,7.2,10.28,2.655,124
2021-04-29T00:00:00.000Z,5.53,39.92,10.9,7.44,19.48,6.375,113
2021-04-30T00:00:00.000Z,2.88,24.4,6.27,3.95,11.68,4.883,106
2021-05-01T00:00:00.000Z,5.35,48.47,10.31,9.1,11.75,3.83,134
2021-05-02T00:00:00.000Z,2.27,105.65,4.38,3.75,5.05,8.776,135
2021-05-03T00:00:00.000Z,2.42,40.42,4.8,3.41,6.94,3.907,125
2021-05-04T00:00:00.000Z,1.9,54.2,4.26,3.38,5.68,6.035,118
2021-05-05T00:00:00.000Z,1.7,32.65,5.36,3.25,12.8,6.346,122
2021-05-06T00:00:00.000Z,2.1,32.29,3.53,2.83,4.3,3.875,107
2021-05-07T00:00:00.000Z,2,12.38,3.58,2.9,4.43,1.806,124
2021-05-08T00:00:00.000Z,1.95,101.65,4,3.13,5.15,9.981,123
2021-05-09T00:00:00.000Z,2.2,61.53,5.93,4.34,7.64,8.392,137
2021-05-10T00:00:00.000Z,2.13,64.72,5.68,3.1,9.57,7.82,118
2021-05-11T00:00:00.000Z,2.75,36.15,6.05,5.31,8.65,5.519,113
2021-05-12T00:00:00.000Z,1.2,55.72,3.74,2.96,4.53,7.355,116
2021-05-13T00:00:00.000Z,1.9,50.08,3.78,3.35,4.38,7.325,144
2021-05-14T00:00:00.000Z,1.25,19.48,3.38,2.5,4.15,1.802,130
2021-05-15T00:00:00.000Z,1.08,22.17,2.29,1.86,2.98,2.225,145
2021-05-16T00:00:00.000Z,1.8,46.63,2.95,2.6,3.22,4.448,147
2021-05-17T00:00:00.000Z,1.95,69.8,3.56,2.99,4.82,7.312,128
2021-05-18T00:00:00.000Z,1.92,89.53,4.19,3.2,5.78,15.599,114
2021-05-19T00:00:00.000Z,1.3,135.82,3.88,3.21,4.86,17.569,145
2021-05-20T00:00:00.000Z,0.65,41.85,1.57,1.3,2.1,4.846,150
2021-05-21T00:00:00.000Z,1.14,40.72,2.4,1.9,2.9,3.589,142
2021-05-22T00:00:00.000Z,1.12,53.28,2.33,1.8,3.15,7.913,118
2021-05-23T00:00:00.000Z,1.77,46.55,4.75,3.17,6.85,5.229,164
2021-05-24T00:00:00.000Z,1.85,57.25,7.2,3.16,16.09,10.591,145
2021-05-25T00:00:00.000Z,1.85,93.63,5.31,3.05,6.43,7.857,166
2021-05-26T00:00:00.000Z,2,55.92,4.55,3.08,10.44,10.236,160
2021-05-27T00:00:00.000Z,1.8,36.1,3.42,2.47,4.22,3.031,147
2021-05-28T00:00:00.000Z,2.02,118.8,4.38,3.7,6.6,17.384,154
2021-05-29T00:00:00.000Z,1.33,8.23,2.79,2.31,5.64,1.782,132
2021-05-30T00:00:00.000Z,1.85,7.85,4.09,3.15,4.88,1.283,167
2021-05-31T00:00:00.000Z,2,14.85,2.83,2.49,3.61,1.59,128
2021-06-01T00:00:00.000Z,2,9.94,4.07,3.42,5.4,1.392,167
2021-06-02T00:00:00.000Z,2.5,55.25,5.25,3.84,7.67,7.504,137
2021-06-03T00:00:00.000Z,2.4,188.88,5.35,4.55,6.43,30.781,144
2021-06-04T00:00:00.000Z,2,146.25,4.55,3.6,6.19,14.154,144
2021-06-05T00:00:00.000Z,3,61.22,5.18,4.45,5.82,10.304,155
2021-06-06T00:00:00.000Z,3.1,39.67,8.63,6.15,10.52,5.329,183
2021-06-07T00:00:00.000Z,4.3,135.38,9.82,7.04,12.49,13.813,309
2021-06-08T00:00:00.000Z,3.05,49.97,7.2,5.22,11,5.436,231
2021-06-09T00:00:00.000Z,4.34,27.35,8.16,6.6,9.44,3.482,250
2021-06-10T00:00:00.000Z,4.38,62.92,10.18,7.35,12.3,7.913,175
2021-06-11T00:00:00.000Z,3.03,70.22,8.97,6.44,13.25,9.899,176
2021-06-12T00:00:00.000Z,3.15,67.59,5.2,4.34,8.43,8.399,158
2021-06-13T00:00:00.000Z,3.72,11.85,5.57,4.97,6.55,1.497,160
2021-06-14T00:00:00.000Z,6.32,98.9,10.73,8.6,13.13,10.078,191
2021-06-15T00:00:00.000Z,3.4,119.8,7.99,5.07,15.52,14.191,182
2021-06-16T00:00:00.000Z,2.83,68.81,6.4,5.05,7.39,5.305,161
2021-06-17T00:00:00.000Z,4.25,94.78,8.49,6.75,10.35,10.619,230
2021-06-18T00:00:00.000Z,3.83,52.95,8.39,6.59,10.18,5.552,236
2021-06-19T00:00:00.000Z,2.85,385.17,8.44,5.55,10.5,42.661,278
2021-06-20T00:00:00.000Z,2.97,576,7.22,5.38,9.18,43.195,302
2021-06-21T00:00:00.000Z,3.17,193.9,5.88,4.51,7.2,13.934,264
2021-06-22T00:00:00.000Z,4.75,450.75,7,6.1,19.42,49.509,229
2021-06-23T00:00:00.000Z,6.57,76.5,8.73,7.7,9.91,7.901,280
2021-06-24T00:00:00.000Z,5.35,31.88,8.13,7.25,8.93,1.846,262
2021-06-25T00:00:00.000Z,1.6,72.15,3.64,2.9,9.1,5.685,292
2021-06-26T00:00:00.000Z,1.2,11.7,2.7,2.08,4.94,1.896,305
2021-06-27T00:00:00.000Z,1.4,9.43,3,2.17,4.22,1.801,307
2021-06-28T00:00:00.000Z,2.42,10.5,5.03,4.01,5.92,1.169,285
2021-06-29T00:00:00.000Z,4.65,11.43,8.47,6.77,9.19,1.552,316
2021-06-30T00:00:00.000Z,2.17,11.68,4.71,3.5,5.81,1.508,284
2021-07-01T00:00:00.000Z,2.1,11.23,3.85,3.13,4.38,1.025,257
2021-07-02T00:00:00.000Z,1.95,5.4,3.28,2.7,3.84,0.725,245
2021-07-03T00:00:00.000Z,2,558.65,3.89,2.92,14.63,46.014,326
2021-07-04T00:00:00.000Z,2.8,336.55,4.57,3.6,9.48,40.522,322
2021-07-05T00:00:00.000Z,2.4,329.2,5.9,3.6,13.06,49.758,241
2021-07-06T00:00:00.000Z,3.3,110.8,6,4.9,6.73,8.766,285
2021-07-07T00:00:00.000Z,1.8,75.06,4.8,3.6,6.8,4.855,262
2021-07-08T00:00:00.000Z,2.35,28.48,4.19,3.6,4.75,2.278,286
2021-07-09T00:00:00.000Z,2.65,123.95,5.68,4.28,7.31,10.584,329
2021-07-10T00:00:00.000Z,2.17,30.17,3.99,3.4,4.7,2.768,322
2021-07-11T00:00:00.000Z,1.92,84.03,4.25,3.35,5.13,6.195,350
2021-07-12T00:00:00.000Z,2.92,52.05,5.28,3.83,6.2,4.608,255
2021-07-13T00:00:00.000Z,2.85,233.98,5.47,4.07,33.56,37.197,236
2021-07-14T00:00:00.000Z,2.38,53.78,3.3,3,3.65,4.099,258
2021-07-15T00:00:00.000Z,2.38,285.13,4.09,3.17,12.36,40.701,297
2021-07-16T00:00:00.000Z,2.9,203.95,4.82,4.32,9.32,32.283,271
2021-07-17T00:00:00.000Z,2.33,28.15,3.8,3.45,4.44,2.881,324
2021-07-18T00:00:00.000Z,3.3,90.55,7.07,6,14.98,14.409,273
2021-07-19T00:00:00.000Z,5.2,28.35,8.44,7.28,9.65,2.904,250
2021-07-20T00:00:00.000Z,4.95,39.67,8.82,7.03,10.32,4.88,258
2021-07-21T00:00:00.000Z,3.75,74.65,8.02,5.8,10.27,6.876,291
2021-07-22T00:00:00.000Z,5.03,192.98,7.28,6.28,9.14,12.8,244
2021-07-23T00:00:00.000Z,4.97,18.2,8.32,6.59,10.24,2.308,296
2021-07-24T00:00:00.000Z,3.75,177.75,8.02,6.22,15.77,17.189,282
2021-07-25T00:00:00.000Z,3.5,175.38,6.57,4.93,7.9,12.458,314
2021-07-26T00:00:00.000Z,3.6,108.95,6.75,5.05,8,11.083,321
2021-07-27T00:00:00.000Z,4.7,24.5,7.32,6.55,8.02,1.867,343
2021-07-28T00:00:00.000Z,4.09,74.13,7.78,5.34,9.65,5.601,337
2021-07-29T00:00:00.000Z,5.47,55.78,9.74,7.72,10.6,3.431,302
2021-07-30T00:00:00.000Z,7,20.32,11.2,9.25,13,2.383,246
2021-07-31T00:00:00.000Z,5.9,22.8,10.89,8.72,14.6,4.678,256
2021-08-01T00:00:00.000Z,1.9,34.03,6.25,3.7,8,2.871,251
2021-08-02T00:00:00.000Z,2.15,9.63,3.72,3.08,4.32,1.116,246
2021-08-03T00:00:00.000Z,1.83,8.3,3.13,2.58,4,0.986,258
2021-08-04T00:00:00.000Z,2.7,13.7,3.92,3.42,5.56,2.693,220
2021-08-05T00:00:00.000Z,2.2,7.28,3.8,3.22,4.75,1.012,256
2021-08-06T00:00:00.000Z,2.25,9.93,4.8,4.12,5.53,1.04,317
2021-08-07T00:00:00.000Z,2.04,8,3.78,2.97,4.68,1.038,321
2021-08-08T00:00:00.000Z,2.42,12.45,6.3,4.22,8.6,2.27,287
2021-08-09T00:00:00.000Z,4.84,35.17,6.95,6.13,8.88,2.455,230
2021-08-10T00:00:00.000Z,2.29,12.68,4.59,3.75,6.2,2.54,303
2021-08-11T00:00:00.000Z,3.65,10.88,4.73,4.38,5.2,0.897,234
2021-08-12T00:00:00.000Z,3.75,43,7.13,6.3,8.07,2.831,284
2021-08-13T00:00:00.000Z,3.33,174.02,8.6,5.9,11.2,11.652,527
2021-08-14T00:00:00.000Z,4.59,13.88,8.15,6.47,9.02,1.714,450
2021-08-15T00:00:00.000Z,4.34,25.45,8.85,7,10.46,4.139,469
2021-08-16T00:00:00.000Z,3.65,12.6,5.88,5.22,6.93,1.25,523
2021-08-17T00:00:00.000Z,4.34,41.08,7.27,6.15,10.82,5.085,546
2021-08-18T00:00:00.000Z,8.02,18.57,12.3,10.65,13.38,2.07,456
2021-08-19T00:00:00.000Z,8.48,16.98,10.55,10.02,11.43,1.374,542
2021-08-20T00:00:00.000Z,4.28,33.4,9.52,7.07,11.63,3.291,511
2021-08-21T00:00:00.000Z,4.57,154.88,7.07,6.1,7.95,9.013,539
2021-08-22T00:00:00.000Z,3.2,179.88,7.47,6.03,8.65,12.302,511
2021-08-23T00:00:00.000Z,5.38,12.35,6.88,6.45,7.28,0.748,551
2021-08-24T00:00:00.000Z,3.7,48.45,7.55,6.38,8.74,3.244,493
2021-08-25T00:00:00.000Z,3.72,122.43,6.53,5.68,7.25,7.871,528
2021-08-26T00:00:00.000Z,1.8,128.32,9.5,3.85,15.01,15.909,384
2021-08-27T00:00:00.000Z,3.2,48.25,5.8,4.97,6.97,3.162,415
2021-08-28T00:00:00.000Z,2,23.27,6.3,5.5,7.1,2.664,368
2021-08-29T00:00:00.000Z,1.02,36.97,2.2,1.8,2.58,1.851,398
2021-08-30T00:00:00.000Z,1.3,213.8,2.33,1.8,6.35,20.022,522
2021-08-31T00:00:00.000Z,2,52.95,3.28,2.8,3.78,4.616,534
2021-09-01T00:00:00.000Z,2.4,814.15,4.03,3.45,10,126.003,498
2021-09-02T00:00:00.000Z,1.9,718.33,4,3.42,62.7,112.947,502
2021-09-03T00:00:00.000Z,3.17,208.5,5.53,4.8,6.49,13.379,517
2021-09-04T00:00:00.000Z,4.34,86.35,6.68,6.13,7.35,8.908,456
2021-09-05T00:00:00.000Z,3,88.57,5.43,4.28,6.6,6.404,459
2021-09-06T00:00:00.000Z,3.33,86,6.22,5.31,8.38,8.965,476
2021-09-07T00:00:00.000Z,7.68,924.3,11.31,9.65,86.36,131.808,456
2021-09-08T00:00:00.000Z,10.27,639.72,13.35,12.32,17.52,84.363,574
2021-09-09T00:00:00.000Z,6.7,778.55,13.89,9.73,59.47,115.699,496
2021-09-10T00:00:00.000Z,9.19,140.02,13.02,11.6,15.75,7.738,566
2021-09-11T00:00:00.000Z,9.19,744.25,15.82,11.6,25.05,92.997,572
2021-09-12T00:00:00.000Z,6.13,48.47,10.38,9,13.05,4.848,571
2021-09-13T00:00:00.000Z,5.82,694,12.05,10.32,42.15,82.826,555
2021-09-14T00:00:00.000Z,5.09,152.75,10.57,7.82,13.93,9.922,541
2021-09-15T00:00:00.000Z,4.65,552.72,9.4,8.44,10.9,29.785,554
2021-09-16T00:00:00.000Z,4.59,105.18,9.32,7.14,11.15,7.056,565
2021-09-17T00:00:00.000Z,7.6,37.83,10.77,9.9,12,2.781,562
2021-09-18T00:00:00.000Z,2,18.13,6.07,3.67,10.13,3.354,573
2021-09-19T00:00:00.000Z,1.7,776.63,6.82,3.15,30.63,89.721,570
2021-09-20T00:00:00.000Z,1.67,113.1,3.2,2.54,4.05,7.807,559
2021-09-21T00:00:00.000Z,1.65,741.9,3.72,2.87,10.98,106.941,572
2021-09-22T00:00:00.000Z,1.2,135.15,3.05,2.63,3.65,10.75,563
2021-09-23T00:00:00.000Z,2.4,998.9,3.7,3.33,22.88,116.142,584
2021-09-24T00:00:00.000Z,3.22,844.3,7.22,5.68,28.42,127.217,563
2021-09-25T00:00:00.000Z,3.6,881.42,7.43,5.67,58.15,141.686,564
2021-09-26T00:00:00.000Z,4.59,116.22,7.1,6.42,8.1,7.417,520
2021-09-27T00:00:00.000Z,6.73,320.98,9.94,8.66,12.48,19.209,448
2021-09-28T00:00:00.000Z,16.14,159.27,27.94,24.8,30.55,11.633,566
2021-09-29T00:00:00.000Z,12.35,211.15,25.02,15.97,34,13.012,557
2021-09-30T00:00:00.000Z,3.65,84.32,18.48,13.8,24.85,10.937,550
2021-10-01T00:00:00.000Z,9.44,176,12.82,12.09,14.42,14.744,492
2021-10-02T00:00:00.000Z,4.18,164.2,13.97,10.3,17.92,10.825,502
2021-10-03T00:00:00.000Z,5.05,16.85,10.35,7.68,12.5,2.754,555
2021-10-04T00:00:00.000Z,5.53,137.88,13.4,9,15.31,16.213,545
2021-10-05T00:00:00.000Z,1.45,93.82,4.34,3.17,6.1,8.678,570
2021-10-06T00:00:00.000Z,1.58,119.07,3.38,2.64,4.5,6.825,568
2021-10-07T00:00:00.000Z,0.7,28.2,1.42,1.12,2,2.297,571
2021-10-08T00:00:00.000Z,1,50.7,2.17,1.63,3.13,3.278,557
2021-10-09T00:00:00.000Z,1.5,71.47,3.03,2.33,3.8,3.743,563
2021-10-10T00:00:00.000Z,1.2,17.64,2.02,1.8,2.4,1.164,571
2021-10-11T00:00:00.000Z,0.98,23.85,2.16,1.5,5.5,2.624,578
2021-10-12T00:00:00.000Z,2.1,164.45,6.68,4.38,8.53,14.314,564
2021-10-13T00:00:00.000Z,1,49.67,3.9,2.34,8.76,4.461,561
2021-10-14T00:00:00.000Z,0.98,20.48,1.77,1.5,2.25,1.72,555
2021-10-15T00:00:00.000Z,1.3,65.22,2.1,1.9,2.65,3.114,556
2021-10-16T00:00:00.000Z,2.6,253.57,4.84,3.87,9.69,21.638,561
2021-10-17T00:00:00.000Z,3.8,31.6,6.38,5.5,10.4,5.865,574
2021-10-18T00:00:00.000Z,2.67,249.4,10.52,7.53,12.23,17.463,541
2021-10-19T00:00:00.000Z,3.4,225.68,9.19,7.02,10.8,16.804,580
2021-10-20T00:00:00.000Z,3.6,261.39,12.63,7.59,14.51,20.884,556
2021-10-21T00:00:00.000Z,4.32,233.5,12.82,7.95,19.23,13.98,570
2021-10-22T00:00:00.000Z,7.15,112.8,16.07,10.7,20.14,9.382,570
2021-10-23T00:00:00.000Z,6.88,58.67,19.52,11.76,24,7.068,560
2021-10-24T00:00:00.000Z,2.08,39.38,4.5,3.22,8.05,3.658,561
2021-10-25T00:00:00.000Z,2.45,228.57,4.53,3.2,8.19,20.251,571
2021-10-26T00:00:00.000Z,6.2,76.22,8.65,7.57,17.39,6.577,557
2021-10-27T00:00:00.000Z,4.59,312.77,9.34,7.28,14.07,23.918,550
2021-10-28T00:00:00.000Z,5.45,122.82,9.23,8.32,19.02,12.355,542
2021-10-29T00:00:00.000Z,6.22,307.33,15.2,12.27,21.08,24.075,559
2021-10-30T00:00:00.000Z,7.63,198.35,15.6,12.48,24.63,12.521,570
2021-10-31T00:00:00.000Z,6.22,219,16.39,12.51,19.77,14.378,553
2021-11-01T00:00:00.000Z,1.9,94.75,9.75,4.65,15.95,8.442,539
2021-11-02T00:00:00.000Z,1.1,179.88,4.03,2.99,5.07,10.468,504
2021-11-03T00:00:00.000Z,1.1,152.18,3.2,2.47,4.29,11.306,529
2021-11-04T00:00:00.000Z,1.2,65.81,2.8,2.04,6.3,5.692,559
2021-11-05T00:00:00.000Z,1.7,41.5,4.8,3.72,6.53,3.439,451
2021-11-09T00:00:00.000Z,3.63,6.7,4.71,4.3,5.01,0.538,132
2021-11-10T00:00:00.000Z,2.25,199.18,8.35,5.32,10.1,12.242,542
2021-11-11T00:00:00.000Z,7.78,80.88,16.13,13.22,20.16,6.944,509
2021-11-12T00:00:00.000Z,4.9,397.3,14.63,10.63,17.87,23.796,493
2021-11-13T00:00:00.000Z,4.05,283.89,16.82,11.93,23.38,16.1,555
2021-11-14T00:00:00.000Z,3.3,129.02,11.3,7.9,19.95,10.051,542
2021-11-15T00:00:00.000Z,2.22,388.65,4.49,3.28,12.55,27.295,540
2021-11-16T00:00:00.000Z,4.47,87.4,11.64,9.77,16.8,6.42,520
2021-11-17T00:00:00.000Z,5.2,161.85,11.54,9.34,14.19,13.201,408
2021-11-18T00:00:00.000Z,5.03,238.7,12.04,9.77,18.48,21.7,504
2021-11-19T00:00:00.000Z,5.7,372.92,21.13,17.32,23.83,31.259,479
2021-11-20T00:00:00.000Z,9.8,248.63,23.65,15.88,29.04,22.789,509
2021-11-21T00:00:00.000Z,7.2,360.83,21.88,19.1,27.25,33.901,555
2021-11-22T00:00:00.000Z,2.83,112.93,11.2,7.49,24.65,11.201,541
2021-11-23T00:00:00.000Z,1.7,58.6,5.07,3.47,14.18,8.45,551
2021-11-24T00:00:00.000Z,2.7,124.23,5.03,4.3,10.92,7.07,540
2021-11-25T00:00:00.000Z,2.33,92.85,8,5.43,9.69,6.698,547
2021-11-26T00:00:00.000Z,1.48,62.53,5.25,3.4,16.89,9.329,564
2021-11-27T00:00:00.000Z,1.5,142.93,3.42,2.7,4.68,9.623,542
2021-11-28T00:00:00.000Z,1.25,241.23,2.4,1.92,3.6,12.992,546
2021-11-29T00:00:00.000Z,0.98,67.78,2.29,1.95,2.9,3.853,550
2021-11-30T00:00:00.000Z,1.55,151.3,4.13,2.45,13.18,13.377,538
2021-12-01T00:00:00.000Z,1.8,154.5,4.94,3.83,6.6,11.468,534
2021-12-02T00:00:00.000Z,1.52,221,3.75,2.83,4.69,15.175,521
2021-12-03T00:00:00.000Z,2.25,10.68,4.59,3.58,7.73,2.418,240
2021-12-04T00:00:00.000Z,2.1,16.07,5.85,4.84,6.78,1.869,523
